festival.id,fest.name,fest.label,event,event.year,event.month,event.date,event.country,unique.id,title.mixed,fest.count,fest.run.month,fest.regions.ocean,fest.regions.mena,fest.regions.africa,fest.regions.asia,fest.regions.na,fest.regions.eu,fest.regions.la,fest.country.n,only.fest,thr,digital,tv,dvd.br,imdb.id,gender.team
imdbady01376,ramaskrik film festival,ramaskrik,ramaskrik film festival,2016,10,23,Norway,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,0,1,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id.na119,dublin horrorthon film festival,dublin horrorthon,horrorthon festival dublin,2016,10,29,Ireland,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,0,1,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id.na341,night visions film festival,night visions,night visions film festival,2016,11,10,Finland,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,0,1,0,14,0,1,1,1,1,tt3289956,male only
imdbady00014,abertoir horror festival,abertoir horror,abertoir horror festival,2016,11,16,United Kingdom,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,0,1,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id.na155,festival de gerardmer,de gerardmer,gerardmer fantasy film festival,2017,1,28,France,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,0,1,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id1406,portland international film festival,portland international,portland international film festival,2017,2,25,United States,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,1,0,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id763,hong kong international film festival,hong kong international,hong kong international film festival,2017,4,15,China,tffnew2235,the autopsy of jane doe,20,12,0,0,0,1,0,0,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id3184,lyon festival hallucinations collectives,lyon hallucinations collectives,lyon festival hallucinations collectives,2017,4,16,France,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,0,1,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id1251,neuchatel international fantastic film festival,neuchatel international fantastic,neuchatel international fantastic film festival,2017,7,4,Switzerland,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,0,1,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id214,bifan - bucheon international fantastic film festival,bifan - bucheon international fantastic,bucheon international fantastic film festival,2017,7,14,South Korea,tffnew2235,the autopsy of jane doe,20,12,0,0,0,1,0,0,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id7558,fantasy filmfest,fantasy filmfest,fantasy filmfest,2017,9,7,Germany,tffnew2235,the autopsy of jane doe,20,12,0,0,0,0,0,1,0,14,0,1,1,1,1,tt3289956,male only
fest.lib.id1808,venice international film festival,venice international,venice film festival,2016,9,6,Italy,tffnew2236,the bad batch,8,12,0,0,0,0,0,1,0,5,0,0,1,0,0,tt4334266,female only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,8,Canada,tffnew2236,the bad batch,8,12,0,0,0,0,1,0,0,5,0,0,1,0,0,tt4334266,female only
fest.lib.id511,fantastic film fest austin,fantastic fest austin,fantastic fest,2016,9,23,United States,tffnew2236,the bad batch,8,12,0,0,0,0,1,0,0,5,0,0,1,0,0,tt4334266,female only
imdbady00179,beyond fest,beyond fest,beyond fest,2016,10,7,United States,tffnew2236,the bad batch,8,12,0,0,0,0,1,0,0,5,0,0,1,0,0,tt4334266,female only
fest.lib.id424,diagonale festival des oesterreichischen films,diagonale des oesterreichischen films,diagonale film festival,2017,3,31,Austria,tffnew2236,the bad batch,8,12,0,0,0,0,0,1,0,5,0,0,1,0,0,tt4334266,female only
imdbady01618,the overlook film festival,the overlook,the overlook film festival,2017,4,28,United States,tffnew2236,the bad batch,8,12,0,0,0,0,1,0,0,5,0,0,1,0,0,tt4334266,female only
imdbady00698,film festival of columbus,of columbus,film festival of columbus,2017,6,15,United States,tffnew2236,the bad batch,8,12,0,0,0,0,1,0,0,5,0,0,1,0,0,tt4334266,female only
fest.lib.id7329,motelx - lisbon international horror film festival,motelx - lisbon international horror,motelx - lisbon international horror film festival,2017,9,7,Portugal,tffnew2236,the bad batch,8,12,0,0,0,0,0,1,0,5,0,0,1,0,0,tt4334266,female only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,NA,Canada,tffnew2237,the bait,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,tt8869484,male only
fest.lib.id1808,venice international film festival,venice international,venice film festival,1966,8,31,Italy,tffnew2238,the battle of algiers,9,601,0,0,0,0,0,1,0,8,0,1,0,0,0,tt0058946,male only
fest.lib.id.na3,acapulco film festival,acapulco,acapulco film festival,1966,11,23,Mexico,tffnew2238,the battle of algiers,9,601,0,0,0,0,0,0,1,8,0,1,0,0,0,tt0058946,male only
fest.lib.id.ch1786,london film festival,london,london film festival,1966,12,8,United Kingdom,tffnew2238,the battle of algiers,9,601,0,0,0,0,0,1,0,8,0,1,0,0,0,tt0058946,male only
fest.lib.id285,cannes international film festival,cannes international,cannes film festival,2004,5,15,France,tffnew2238,the battle of algiers,9,601,0,0,0,0,0,1,0,8,0,1,0,0,0,tt0058946,male only
imdbady01316,perspectives film festival,perspectives,perspectives film festival,2011,10,27,Singapore,tffnew2238,the battle of algiers,9,601,0,0,0,1,0,0,0,8,0,1,0,0,0,tt0058946,male only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2012,2,4,Sweden,tffnew2238,the battle of algiers,9,601,0,0,0,0,0,1,0,8,0,1,0,0,0,tt0058946,male only
fest.lib.id1808,venice international film festival,venice international,digitally restored version) (venice film festival,2016,9,4,Italy,tffnew2238,the battle of algiers,9,601,0,0,0,0,0,1,0,8,0,1,0,0,0,tt0058946,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,digitally restored version) (toronto international film festival,2016,9,9,Canada,tffnew2238,the battle of algiers,9,601,0,0,0,0,1,0,0,8,0,1,0,0,0,tt0058946,male only
fest.lib.id1296,nyff new york film festival,nyff new york,digitally restored version) (new york film festival,2016,10,1,United States,tffnew2238,the battle of algiers,9,601,0,0,0,0,1,0,0,8,0,1,0,0,0,tt0058946,male only
fest.lib.id1808,venice international film festival,venice international,venice film festival,2016,9,1,Italy,tffnew2239,the beautiful days of aranjuez,6,8,0,0,0,0,0,1,0,6,0,1,0,0,0,tt4715652,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,9,Canada,tffnew2239,the beautiful days of aranjuez,6,8,0,0,0,0,1,0,0,6,0,1,0,0,0,tt4715652,male only
fest.lib.id.na293,la roche-sur-yon international film festival,la roche-sur-yon international,la roche-sur-yon international film festival,2016,10,13,France,tffnew2239,the beautiful days of aranjuez,6,8,0,0,0,0,0,1,0,6,0,1,0,0,0,tt4715652,male only
fest.lib.id.na401,european film forum scanorama,european forum scanorama,scanorama film festival vilnius,2016,11,3,Lithuania,tffnew2239,the beautiful days of aranjuez,6,8,0,0,0,0,0,1,0,6,0,1,0,0,0,tt4715652,male only
fest.lib.id.na41,belgrade film festival,belgrade,belgrade film festival,2017,3,2,Serbia,tffnew2239,the beautiful days of aranjuez,6,8,0,0,0,0,0,1,0,6,0,1,0,0,0,tt4715652,male only
fest.lib.id174,bafici buenos aires international independent film festival,bafici buenos aires international independent,buenos aires international festival of independent cinema,2017,4,27,Argentina,tffnew2239,the beautiful days of aranjuez,6,8,0,0,0,0,0,0,1,6,0,1,0,0,0,tt4715652,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2011,9,11,Canada,tffnew224,"pink ribbons, inc.",6,13,0,0,0,0,1,0,0,5,0,1,0,0,0,tt2035599,at least one unknown name
fest.lib.id874,international documentary festival amsterdam,international documentary amsterdam,idfa festival,2011,11,NA,Netherlands,tffnew224,"pink ribbons, inc.",6,13,0,0,0,0,0,1,0,5,0,1,0,0,0,tt2035599,at least one unknown name
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2012,1,27,Sweden,tffnew224,"pink ribbons, inc.",6,13,0,0,0,0,0,1,0,5,0,1,0,0,0,tt2035599,at least one unknown name
fest.lib.id7771,wisconsin film festival,wisconsin,wisconsin film festival,2012,4,21,United States,tffnew224,"pink ribbons, inc.",6,13,0,0,0,0,1,0,0,5,0,1,0,0,0,tt2035599,at least one unknown name
fest.lib.id6064,provincetown international film festival,provincetown international,provincetown international film festival,2012,6,14,United States,tffnew224,"pink ribbons, inc.",6,13,0,0,0,0,1,0,0,5,0,1,0,0,0,tt2035599,at least one unknown name
fest.lib.id1853,women make waves film festival,women make waves,women make waves film festival,2012,10,12,Taiwan,tffnew224,"pink ribbons, inc.",6,13,0,0,0,1,0,0,0,5,0,1,0,0,0,tt2035599,at least one unknown name
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,10,Canada,tffnew2240,the belko experiment,3,11,0,0,0,0,1,0,0,3,0,0,0,0,1,tt1082807,male only
fest.lib.id.na341,night visions film festival,night visions,night visions international film festival,2017,4,19,Finland,tffnew2240,the belko experiment,3,11,0,0,0,0,0,1,0,3,0,0,0,0,1,tt1082807,male only
fest.lib.id4680,melbourne iff,melbourne iff,melbourne international film festival,2017,8,12,Australia,tffnew2240,the belko experiment,3,11,1,0,0,0,0,0,0,3,0,0,0,0,1,tt1082807,male only
fest.lib.id1658,sundance film festival,sundance,sundance film festival,2016,1,25,United States,tffnew2241,the birth of a nation,17,13,0,0,0,0,1,0,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,9,Canada,tffnew2241,the birth of a nation,17,13,0,0,0,0,1,0,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id1821,vancouver international film festival,vancouver international,vancouver international film festival,2016,10,1,Canada,tffnew2241,the birth of a nation,17,13,0,0,0,0,1,0,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id.ch1786,london film festival,london,london film festival,2016,10,11,United Kingdom,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id.na293,la roche-sur-yon international film festival,la roche-sur-yon international,la roche-sur-yon international film festival,2016,10,15,France,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
imdbady01527,sofia independent film festival,sofia independent,sofia independent film festival,2016,10,30,Bulgaria,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id1503,rome film fest,rome fest,rome film festival,2016,10,NA,Italy,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id1735,tokyo international film festival,tokyo international,tokyo international film festival,2016,11,2,Japan,tffnew2241,the birth of a nation,17,13,0,0,0,1,0,0,0,16,0,0,0,0,1,tt4196450,male only
imdbady00423,da bounce urban film festival,da bounce urban,da bounce urban film festival,2016,11,4,Netherlands,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id7530,tallinn black nights film festival,tallinn black nights,tallinn black nights film festival,2016,11,11,Estonia,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id1648,stockholm international film festival,stockholm international,stockholm international film festival,2016,11,14,Sweden,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id282,camerimage international film festival,camerimage international,camerimage,2016,11,17,Poland,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id716,gijon international film festival,gijon international,gijón international film festival,2016,11,19,Spain,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id1115,mar del plata international film festival,mar del plata international,mar del plata film festival,2016,11,24,Argentina,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,0,1,16,0,0,0,0,1,tt4196450,male only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2016,11,NA,Greece,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id463,dubai international film festival,dubai international,dubai international film festival,2016,12,10,United Arab Emirates,tffnew2241,the birth of a nation,17,13,0,1,0,0,0,0,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id.na41,belgrade film festival,belgrade,belgrade film festival,2017,2,26,Serbia,tffnew2241,the birth of a nation,17,13,0,0,0,0,0,1,0,16,0,0,0,0,1,tt4196450,male only
fest.lib.id1808,venice international film festival,venice international,venice film festival,2016,9,2,Italy,tffnew2242,the bleeder,5,8,0,0,0,0,0,1,0,4,0,0,0,1,1,tt1610525,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,10,Canada,tffnew2242,the bleeder,5,8,0,0,0,0,1,0,0,4,0,0,0,1,1,tt1610525,male only
fest.lib.id463,dubai international film festival,dubai international,dubai international film festival,2016,12,13,United Arab Emirates,tffnew2242,the bleeder,5,8,0,1,0,0,0,0,0,4,0,0,0,1,1,tt1610525,male only
fest.lib.id1768,tribeca film festival,tribeca,tribeca film festival,2017,4,28,United States,tffnew2242,the bleeder,5,8,0,0,0,0,1,0,0,4,0,0,0,1,1,tt1610525,male only
fest.lib.id7629,montclair film festival,montclair,montclair film festival,2017,5,6,United States,tffnew2242,the bleeder,5,8,0,0,0,0,1,0,0,4,0,0,0,1,1,tt1610525,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,12,Canada,tffnew2243,the b-side: elsa dorfman's portrait photography,7,9,0,0,0,0,1,0,0,5,0,0,0,0,0,tt5952468,male only
fest.lib.id1296,nyff new york film festival,nyff new york,new york film festival,2016,10,9,United States,tffnew2243,the b-side: elsa dorfman's portrait photography,7,9,0,0,0,0,1,0,0,5,0,0,0,0,0,tt5952468,male only
fest.lib.id308,chicago international film festival,chicago international,chicago international film festival,2016,10,15,United States,tffnew2243,the b-side: elsa dorfman's portrait photography,7,9,0,0,0,0,1,0,0,5,0,0,0,0,0,tt5952468,male only
fest.lib.id874,international documentary festival amsterdam,international documentary amsterdam,idfa festival,2016,11,17,Netherlands,tffnew2243,the b-side: elsa dorfman's portrait photography,7,9,0,0,0,0,0,1,0,5,0,0,0,0,0,tt5952468,male only
fest.lib.id763,hong kong international film festival,hong kong international,hong kong international film festival,2017,4,12,China,tffnew2243,the b-side: elsa dorfman's portrait photography,7,9,0,0,0,1,0,0,0,5,0,0,0,0,0,tt5952468,male only
fest.lib.id6064,provincetown international film festival,provincetown international,provincetown international film festival,2017,6,14,United States,tffnew2243,the b-side: elsa dorfman's portrait photography,7,9,0,0,0,0,1,0,0,5,0,0,0,0,0,tt5952468,male only
fest.lib.id1183,moscow international film festival,moscow international,moscow film festival,2017,6,24,Russia,tffnew2243,the b-side: elsa dorfman's portrait photography,7,9,0,0,0,0,0,1,0,5,0,0,0,0,0,tt5952468,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,10,Canada,tffnew2246,the day my father became a bush,8,14,0,0,0,0,1,0,0,6,0,0,0,0,0,tt5224746,female only
fest.lib.id.na225,goteborgs lilla filmfestival,goteborgs lilla filmfestival,göteborgs lilla filmfestival,2017,1,22,Sweden,tffnew2246,the day my father became a bush,8,14,0,0,0,0,0,1,0,6,0,0,0,0,0,tt5224746,female only
fest.lib.id731,goteborg film festival,goteborg,göteborg film festival,2017,1,28,Sweden,tffnew2246,the day my father became a bush,8,14,0,0,0,0,0,1,0,6,0,0,0,0,0,tt5224746,female only
imdbady00529,european union film festival,european union,european union film festival,2017,2,19,China,tffnew2246,the day my father became a bush,8,14,0,0,0,1,0,0,0,6,0,0,0,0,0,tt5224746,female only
imdbady01568,stockholm feminist festival,stockholm feminist,stockholm feminist festival,2017,3,4,Sweden,tffnew2246,the day my father became a bush,8,14,0,0,0,0,0,1,0,6,0,0,0,0,0,tt5224746,female only
fest.lib.id.na120,dutch film festival,dutch,nederlands film festival,2017,9,27,Netherlands,tffnew2246,the day my father became a bush,8,14,0,0,0,0,0,1,0,6,0,0,0,0,0,tt5224746,female only
fest.lib.id389,cph pix,cph pix,cph:pix,2017,9,29,Denmark,tffnew2246,the day my father became a bush,8,14,0,0,0,0,0,1,0,6,0,0,0,0,0,tt5224746,female only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2017,11,6,Greece,tffnew2246,the day my father became a bush,8,14,0,0,0,0,0,1,0,6,0,0,0,0,0,tt5224746,female only
fest.lib.id1050,locarno international film festival,locarno international,locarno film festival,2016,8,9,Switzerland,tffnew2249,the dreamed path,11,14,0,0,0,0,0,1,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,12,Canada,tffnew2249,the dreamed path,11,14,0,0,0,0,1,0,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id1895,hamburg film festival,hamburg,hamburg film festival,2016,10,7,Germany,tffnew2249,the dreamed path,11,14,0,0,0,0,0,1,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id1821,vancouver international film festival,vancouver international,vancouver international film festival,2016,10,10,Canada,tffnew2249,the dreamed path,11,14,0,0,0,0,1,0,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id.na99,cologne conference - international film and tv festival,cologne conference - international and tv,film festival cologne,2016,10,11,Germany,tffnew2249,the dreamed path,11,14,0,0,0,0,0,1,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id1115,mar del plata international film festival,mar del plata international,mar del plata film festival,2016,11,25,Argentina,tffnew2249,the dreamed path,11,14,0,0,0,0,0,0,1,8,0,0,1,1,0,tt5025550,female only
fest.lib.id1406,portland international film festival,portland international,portland international film festival,2017,2,11,United States,tffnew2249,the dreamed path,11,14,0,0,0,0,1,0,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id1254,new directors new films,new directors new films,new directors/new films,2017,3,22,United States,tffnew2249,the dreamed path,11,14,0,0,0,0,1,0,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id763,hong kong international film festival,hong kong international,hong kong international film festival,2017,4,16,China,tffnew2249,the dreamed path,11,14,0,0,0,1,0,0,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id4680,melbourne iff,melbourne iff,melbourne international film festival,2017,8,17,Australia,tffnew2249,the dreamed path,11,14,1,0,0,0,0,0,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id588,paris german film festival,paris german,paris german film festival,2017,10,6,France,tffnew2249,the dreamed path,11,14,0,0,0,0,0,1,0,8,0,0,1,1,0,tt5025550,female only
fest.lib.id285,cannes international film festival,cannes international,cannes film festival,2011,5,15,France,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1894,munich film festival,munich,munich international film festival,2011,6,26,Germany,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id958,jerusalem film festival,jerusalem,jerusalem film festival,2011,7,8,Israel,tffnew225,play,23,78,0,1,0,0,0,0,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2011,9,8,Canada,tffnew225,play,23,78,0,0,0,0,1,0,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id759,helsinki international film festival,helsinki international,helsinki international film festival,2011,9,15,Finland,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1489,reykjavik international film festival,reykjavik international,reykjavik international film festival,2011,9,22,Iceland,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1821,vancouver international film festival,vancouver international,vancouver international film festival,2011,10,5,Canada,tffnew225,play,23,78,0,0,0,0,1,0,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1296,nyff new york film festival,nyff new york,new york film festival,2011,10,15,United States,tffnew225,play,23,78,0,0,0,0,1,0,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1735,tokyo international film festival,tokyo international,tokyo international film festival,2011,10,25,Japan,tffnew225,play,23,78,0,0,0,1,0,0,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2011,11,6,Greece,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1648,stockholm international film festival,stockholm international,stockholm international film festival,2011,11,9,Sweden,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2012,2,2,Sweden,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id.na221,glasgow youth film festival,glasgow youth,glasgow youth film festival,2012,2,13,United Kingdom,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id.na309,luxembourg city film festival,luxembourg city,luxembourg city film festival,2012,3,1,Luxembourg,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id268,buff childrens' short film festival,buff childrens' short,buff film festival,2012,3,13,Sweden,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id174,bafici buenos aires international independent film festival,bafici buenos aires international independent,buenos aires international festival of independent cinema,2012,4,20,Argentina,tffnew225,play,23,78,0,0,0,0,0,0,1,17,0,1,0,1,0,tt1376717,male only
fest.lib.id.na321,muestra internacional de cine,muestra internacional de cine,muestra internacional de cine,2012,5,11,Mexico,tffnew225,play,23,78,0,0,0,0,0,0,1,17,0,1,0,1,0,tt1376717,male only
fest.lib.id.na375,planete+ doc film festival,planete+ doc,planete+ doc film festival,2012,5,15,Poland,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1668,taipei film festival,taipei,taipei film festival,2012,6,29,Taiwan,tffnew225,play,23,78,0,0,0,1,0,0,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id7964,film and art festival two riversides,and art two riversides,film and art festival two riversides,2012,7,30,Poland,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1041,liffe ljubljana international film festival,liffe ljubljana international,ljubljana international film festival,2014,11,13,Slovenia,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
id627,angers european first film festival,angers european first,angers european first film festival,2015,1,18,France,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2017,11,8,Greece,tffnew225,play,23,78,0,0,0,0,0,1,0,17,0,1,0,1,0,tt1376717,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,9,Canada,tffnew2250,the duelist,2,3,0,0,0,0,1,0,0,2,0,0,0,0,1,tt5282006,male only
fest.lib.id463,dubai international film festival,dubai international,dubai international film festival,2016,12,13,United Arab Emirates,tffnew2250,the duelist,2,3,0,1,0,0,0,0,0,2,0,0,0,0,1,tt5282006,male only
fest.lib.id1658,sundance film festival,sundance,sundance film festival,2016,1,24,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id974,karlovy vary international film festival,karlovy vary international,karlovy vary international film festival,2016,7,2,Czechia,tffnew2251,the eagle huntress,25,24,0,0,0,0,0,1,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id.na336,new zealand international film festival,new zealand international,new zealand international film festival,2016,7,18,New Zealand,tffnew2251,the eagle huntress,25,24,1,0,0,0,0,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id4680,melbourne iff,melbourne iff,melbourne international film festival,2016,7,30,Australia,tffnew2251,the eagle huntress,25,24,1,0,0,0,0,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2016,9,11,Canada,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id.survey.na401,international film festival for children,international for children,schlingel film festival,2016,9,27,Germany,tffnew2251,the eagle huntress,25,24,0,0,0,0,0,1,0,16,0,1,0,0,0,tt3882074,male only
imdbady01438,san diego film festival,san diego,san diego film festival,2016,10,2,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id.ch1786,london film festival,london,london film festival,2016,10,6,United Kingdom,tffnew2251,the eagle huntress,25,24,0,0,0,0,0,1,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id480,edmonton international film festival,edmonton international,edmonton international film festival,2016,10,8,Canada,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id752,hamptons international film festival,hamptons international,hamptons international film festival,2016,10,8,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id1832,warsaw international film festival,warsaw international,warsaw film festival,2016,10,8,Poland,tffnew2251,the eagle huntress,25,24,0,0,0,0,0,1,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id7505,mill valley film festival,mill valley,mill valley film festival,2016,10,9,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id308,chicago international film festival,chicago international,chicago international film festival,2016,10,22,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
imdbady01135,middleburg film festival,middleburg,middleburg film festival,2016,10,22,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id418,starz denver film festival,starz denver,denver international film festival,2016,11,3,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id754,hawaii film festival,hawaii,hawaii film festival,2016,11,12,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id874,international documentary festival amsterdam,international documentary amsterdam,idfa festival,2016,11,17,Netherlands,tffnew2251,the eagle huntress,25,24,0,0,0,0,0,1,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id463,dubai international film festival,dubai international,dubai international film festival,2016,12,10,United Arab Emirates,tffnew2251,the eagle huntress,25,24,0,1,0,0,0,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id.survey.na526,palm springs international film festival,palm springs international,palm springs international film festival,2017,1,3,United States,tffnew2251,the eagle huntress,25,24,0,0,0,0,1,0,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id.na461,festival de cinema valenciennes,de cinema valenciennes,valenciennes film festival,2017,3,15,France,tffnew2251,the eagle huntress,25,24,0,0,0,0,0,1,0,16,0,1,0,0,0,tt3882074,male only
imdbady00981,kino pavasaris,kino pavasaris,kino pavasaris - vilnius film festival,2017,3,23,Lithuania,tffnew2251,the eagle huntress,25,24,0,0,0,0,0,1,0,16,0,1,0,0,0,tt3882074,male only
fest.lib.id.na402,season film festival,season,season film festival,2017,3,30,Finland,tffnew2251,the eagle huntress,25,24,0,0,0,0,0,1,0,16,0,1,0,0,0,tt3882074,male only
